"Ano","Mês","Berço","Tipo da instalação","Terminal","Perfil da carga","Tipo de operação","Navegação","Sentido da carga","Carga","Toneladas","TEUs","Unidades"
"2009","01","ARM 15","PORTO ORGANIZADO","OUTROS","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",231.492,0.0,411.0
"2009","01","ARM 12","PORTO ORGANIZADO","MARIMEX","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",27.0,0.0,9.0
"2009","01","ARM 12","PORTO ORGANIZADO","MARIMEX","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",21.84,0.0,2.0
"2009","01","ARM 32","PORTO ORGANIZADO","CBA","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",41.0,0.0,1.0
"2009","01","ARM 12","PORTO ORGANIZADO","OUTROS","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",1372.817,0.0,431.0
"2009","01","SABOO 2","PORTO ORGANIZADO","OUTROS","CARGA GERAL","REMOÇÃO","LONGO CURSO","MOVIMENTO A BORDO","VEÍCULOS",39.0,0.0,2.0
"2009","01","SABOO 1","PORTO ORGANIZADO","OUTROS","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",12.25,0.0,7.0
"2009","01","TEV","PORTO ORGANIZADO","SANTOS BRASIL","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",205.2,0.0,20.0
"2009","01","SABOO 1","PORTO ORGANIZADO","TERMARES","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",22.61,0.0,57.0
"2009","01","SABOO 1","PORTO ORGANIZADO","RODRIMAR","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",2.404,0.0,1.0
"2009","01","ARM 25/FRIG","PORTO ORGANIZADO","MARIMEX","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",94.2,0.0,7.0
"2009","01","ARM 25/FRIG","PORTO ORGANIZADO","DEICMAR","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",234.58,0.0,17.0
"2009","01","ARM 25/FRIG","PORTO ORGANIZADO","OUTROS","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",241.45,0.0,50.0
"2009","01","SABOO 2","PORTO ORGANIZADO","RODRIMAR","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",25.227,0.0,1.0
"2009","01","ARM 30","PORTO ORGANIZADO","OUTROS","CARGA GERAL","CONVENCIONAL","CABOTAGEM","DESEMBARQUE","PARTES/MOTORES/GERADORES/PÁS EÓL",324.0,0.0,3.0
"2009","01","ARM 13/14","PORTO ORGANIZADO","DEICMAR","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","OUTRAS MERCADORIAS",421.463,0.0,161.0
"2009","02","USIMINAS 2","FORA DO PORTO ORGANIZADO","USIMINAS","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",8120.448,0.0,1429.0
"2009","02","ARM 22/23","PORTO ORGANIZADO","DEICMAR","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","OUTRAS MERCADORIAS",12.446,0.0,4.0
"2009","02","ARM 32","PORTO ORGANIZADO","MESQUITA","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",72.485,0.0,3.0
"2009","02","ARM 32","PORTO ORGANIZADO","CBA","CARGA GERAL","TRANSBORDO","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",3.008,0.0,8.0
"2009","02","ARM 32","PORTO ORGANIZADO","CBA","CARGA GERAL","TRANSBORDO","LONGO CURSO","EMBARQUE","VEÍCULOS",44.256,0.0,4.0
