"Ano","Mês","Berço","Tipo da instalação","Terminal","Perfil da carga","Tipo de operação","Navegação","Sentido da carga","Carga","Toneladas","TEUs","Unidades"
"2022","01","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",313.40999999999997,0.0,11.0
"2022","01","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",141.54999999999998,0.0,12.0
"2022","01","USIMINAS 3","FORA DO PORTO ORGANIZADO","USIMINAS","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",10277.644,0.0,790.0
"2022","01","ARM 35.2","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","OUTRAS MERCADORIAS",17.671,0.0,10.0
"2022","02","ARM 15","PORTO ORGANIZADO","BRACELL (ARM 15)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",36246.0,0.0,18123.0
"2022","02","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","TRANSBORDO","LONGO CURSO","DESEMBARQUE","OUTRAS MERCADORIAS",154.886,0.0,9.0
"2022","02","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",16891.04,0.0,14352.0
"2022","02","SABOO 4","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",830.9639999999999,0.0,201.0
"2022","02","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",2746.817,0.0,1820.0
"2022","02","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","PARTES/MOTORES/GERADORES/PÁS EÓL",24.485,0.0,22.0
"2022","03","USIMINAS 4","FORA DO PORTO ORGANIZADO","USIMINAS","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",25815.577,0.0,2225.0
"2022","03","ARM 15","PORTO ORGANIZADO","BRACELL (ARM 15)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",28784.0,0.0,14392.0
"2022","03","ARM 32","PORTO ORGANIZADO","SUZANO (ARM 32)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",13242.0,0.0,6621.0
"2022","03","OUTEIRINHOS 2","PORTO ORGANIZADO","BRACELL (ARM 15)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",3462.0,0.0,1731.0
"2022","03","VALONGO","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",52.48,0.0,26.0
"2022","04","ARM 35.2","PORTO ORGANIZADO","BRACELL","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",98168.0,0.0,49086.0
"2022","04","USIMINAS 3","FORA DO PORTO ORGANIZADO","USIMINAS","CARGA GERAL","CONVENCIONAL","CABOTAGEM","DESEMBARQUE","OUTRAS MERCADORIAS",89815.966,0.0,4006.0
"2022","04","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","TRANSBORDO","LONGO CURSO","DESEMBARQUE","VEÍCULOS",939.9830000000001,0.0,787.0
"2022","04","DP WORLD 3","FORA DO PORTO ORGANIZADO","DPWORLD (EMBRAPORT)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",110136.0,0.0,54739.0
"2022","04","VALONGO","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",511.746,0.0,48.0
"2022","04","VALONGO","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",1415.571,0.0,1248.0
"2022","04","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",2372.082,0.0,1963.0
"2022","04","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",651.122,0.0,25.0
"2022","04","VALONGO","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","PRODUTOS QUÍMICOS",1001.485,0.0,716.0
"2022","05","ARM 35.2","PORTO ORGANIZADO","BRACELL","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",49646.0,0.0,24821.0
"2022","05","DP WORLD 4","FORA DO PORTO ORGANIZADO","DPWORLD (EMBRAPORT)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",154228.0,0.0,77114.0
"2022","05","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","CABOTAGEM","EMBARQUE","VEÍCULOS",935.713,0.0,776.0
"2022","05","SABOO 4","PORTO ORGANIZADO","MARIMEX","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","PRODUTOS QUÍMICOS",2633.548,0.0,2084.0
"2022","05","DP WORLD 2","FORA DO PORTO ORGANIZADO","DPWORLD (EMBRAPORT)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",4080.426,0.0,316.0
"2022","05","TEV","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",997.868,0.0,68.0
"2022","05","ARM 35.1","PORTO ORGANIZADO","BRACELL","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",13248.0,0.0,6624.0
"2022","05","USIMINAS 4","FORA DO PORTO ORGANIZADO","USIMINAS","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",14641.913,0.0,853.0
"2022","05","CORTE","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","OUTRAS MERCADORIAS",24.97,0.0,1.0
"2022","06","VALONGO","PORTO ORGANIZADO","BRACELL (ARM 15)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","CELULOSE",5132.0,0.0,2561.0
"2022","06","ARM 35.2","PORTO ORGANIZADO","BRACELL","CARGA GERAL","CONVENCIONAL","CABOTAGEM","EMBARQUE","CELULOSE",490.0,0.0,245.0
"2022","06","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","OUTRAS MERCADORIAS",873.224,0.0,97.0
"2022","06","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",6489.938,0.0,3938.0
"2022","06","SABOO 4","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",34.408,0.0,40.0
"2022","06","USIMINAS 3","FORA DO PORTO ORGANIZADO","USIMINAS","CARGA GERAL","CONVENCIONAL","CABOTAGEM","DESEMBARQUE","OUTRAS MERCADORIAS",92579.91399999999,0.0,4324.0
"2022","06","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","TRANSBORDO","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",505.84,0.0,40.0
"2022","06","VALONGO","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","OUTRAS MERCADORIAS",608.389,0.0,102.0
"2022","06","VALONGO","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",1178.873,0.0,89.0
"2022","06","VALONGO","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","VEÍCULOS",2003.029,0.0,1621.0
"2022","06","ARM 30","PORTO ORGANIZADO","NST","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","AÇÚCAR",19059.3,0.0,380000.0
"2022","06","ARM 32","PORTO ORGANIZADO","SUZANO (ARM 32)","CARGA GERAL","CONVENCIONAL","LONGO CURSO","EMBARQUE","OUTRAS MERCADORIAS",8222.365,0.0,14628.0
"2022","07","VALONGO","PORTO ORGANIZADO","ECOPORTO","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","VEÍCULOS",382.9,0.0,44.0
"2022","07","ARM 35.1","PORTO ORGANIZADO","BRACELL","CARGA GERAL","CONVENCIONAL","CABOTAGEM","EMBARQUE","CELULOSE",1190.0,0.0,605.0
"2022","07","TEV","PORTO ORGANIZADO","TEV","CARGA GERAL","CONVENCIONAL","LONGO CURSO","DESEMBARQUE","OUTRAS MERCADORIAS",4806.335,0.0,927.0
